Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,CBCHMI,3,1,C003988,4,Filip Du Prez,polymeersynthese|polymeereigenschappen|gedrag polymeren in oplossing|moleculair gewichtsbepaling,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,3,1,C003989,3,Annemieke Madder|Christophe Ampe,prokaryote en eukaryote cel|metabolisme|receptoren|eiwitconjugatie,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBCHMI,3,1,C003990,5,Klaartje De Buysser|Johan Winne,experimentele technieken|laboratoriumvaardigheden|veilig werken|correct rapporteren|in silico modelleren en simuleren|onderzoeksvaardigheden,niet-periodegebonden,,,participatie|vaardigheidstest|verslag
BACH,CBFYST,1,1,C000857,6,Matthieu Boone,mechanica|algemene fysica,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,CBFYST,1,1,C003717,6,Peter Dawyndt,programmeervaardigheden|probleemoplossend denken|programmeertaal python,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,CBFYST,1,1,C004203,5,Jasson Vindas Diaz|Maarten Baes,functies van een reële veranderlijke|differentiaalrekening|integraalrekening|lineaire differentiaalvergelijkingen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBFYST,1,1,C004204,4,Andreas Weiermann|Leo Storme,vectorruimten|matrices|determinanten|lineaire afbeeldingen|affiene ruimten,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBFYST,1,1,C004205,5,Kristof Van Hecke,atoom|ion|molecule|chemische binding|organische verbindingen|kinetiek|chemisch evenwicht|zuren en basen|chemische thermodynamica|elektrochemie.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,gedragsevaluatie op de werkvloer|verslag
BACH,CBFYST,1,2,C004206,6,Sven De Rijcke|Steven Caluwaerts,sterrenkunde|sterren|planeten|atmosferen|waarnemen,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBFYST,1,2,C004207,5,Bartel Van Waeyenberge,elektrische en magnetische wisselwerkingen|elektromagnetisme|maxwellvergelijkingen.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,
BACH,CBFYST,1,2,C004208,5,Henk Vrielinck|Philippe Smet,elastische en elektromagnetische golven|geometrische optica|interferentie|diffractie.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBFYST,1,2,C004209,6,Hans Vernaeve|Lenny Neyt,"reële functies van verschillende reële veranderlijken, vectorwaardige functies|differentiaalrekening|integraalrekening.",periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBFYST,1,2,C004210,6,Dimitri Van Neck,newtoniaanse mechanica|lagrange-hamilton formalisme.,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBFYST,1,J,C004211,6,Natalie Jachowicz|Sven De Rijcke,practicum fysica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,vaardigheidstest|verslag
BACH,CBFYST,2,1,C001195,6,Arjen van der Wel,statistiek|gegevensverwerking,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBFYST,2,1,C002240,6,Jan Ryckebusch,moderne fysica|kwantummechanica|deeltje-golf dualiteit|schrödingervergelijking,periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,
BACH,CBFYST,2,2,C000104,6,Natalie Jachowicz,thermische fysica|thermodynamica|statistische mechanica|algemene fysica,periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,
BACH,CBFYST,3,1,C002245,6,Henri Verschelde,kwantummechanica theoretische fysica,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBFYST,3,2,C001063,6,Christophe Detavernier|Jolien Dendooven,basisbegrippen van vaste-stoffysica|metalen|halfgeleiders|supergeleiders|roostertrillingen.,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
BACH,CBGEOF,1,1,C000057,5,Bartel Van Waeyenberge|Christophe Detavernier,algemene fysica|basisbegrippen|principes.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen|participatie|vaardigheidstest|verslag
BACH,CBGEOF,1,1,C000514,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOF,1,1,C003531,5,Nico Van de Weghe,gis|geografische informatiesystemen|geografische informatiewetenschap|ruimtelijke modellering,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,openboekexamen|werkstuk
BACH,CBGEOF,1,1,C003609,5,Stephen Louwye|David Van Rooij,systeem aarde|ontstaan van de aarde|kern- en manteldynamica|platentektoniek|evolutie van de biosfeer|geologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
BACH,CBGEOF,1,1,C003858,5,Freke Caset,sociale en economische geografie|geografische denkpatronen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBGEOF,1,1,F000758,5,Bruno Merlevede,inleiding tot de economie,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,CBGEOF,1,2,C000673,5,Bartel Van Waeyenberge|Diederik Depla,basisbegrippen fysica|principes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|verslag
BACH,CBGEOF,1,2,C001392,5,Katrien Strubbe,"opbouw van materie, chemische binding|aggregatietoestanden|chemische reacties|chemie en milieu,",periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOF,1,2,C001837,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOF,1,2,C003530,5,Haosheng Huang|Philippe De Maeyer,cartografie|gravimetrie|cartografische systemen|geodetische datum|transformaties|cosmografie|tijd.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
BACH,CBGEOF,1,2,C003857,5,Alain De Wulf,topografie|landmeetkunde|topometrie|hoogtemetingen|hoekmetingen|afstandsmetingen|satellietplaatsbepaling,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,CBGEOF,1,2,C003868,5,Amaury Frankl,hellingsprocessen|erosie|fluviaal transport|rivieren|reliëf|karst|wind|klimaatsopwarming.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,
BACH,CBGEOF,2,1,C001059,5,Haosheng Huang|Philippe De Maeyer,thematische cartografie|topografische kaarten|semiologie|kaartproductie|geschiedenis|web cartografie|nieuwe trends.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie
BACH,CBGEOF,2,1,C003058,5,Frank Witlox,transport|vervoer|verkeer|mobiliteit|infrastructuur|modi|bereikbaarheid|vervoersbeleid|logistiek,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
BACH,CBGEOF,2,1,C003059,3,Stijn Dewaele,mineralen|eigenschappen|identificatie|samenstelling|vorming|classificatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOF,2,1,C003080,5,Peter Dawyndt,programmeervaardigheden|probleemoplossend denken|programmeertaal python,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,CBGEOF,2,1,C003790,5,Tom Storme,kansrekening|statistische analyse van ruimtelijke patronen|correlatie en regressie|geostatistiek,periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,
BACH,CBGEOF,2,1,C003860,5,David Dehenauw,opbouw van de atmosfeer|luchtdruk|wind|energie-|impuls- en massabalans|temperatuur|vochtigheid|wolken|neerslag|onweders|tornado's|orkanen|getijden|golven|weerkaarten|weersvoorspellingen|globale luchtcirculatie|weertypes|klimaatclassificaties|klimaatschommelingen,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie
BACH,CBGEOF,2,2,C001421,5,Annemieke Verbeken,plantkunde|landplanten|morfologie|cytologie|anatomie|systematiek|taxonomie|ecologie|bryophyta|pteridophyta|gymnospermen|angiospermen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOF,2,2,C003060,3,Johan De Grave,gesteenten|bouw|samenstelling|ontstaanswijze|voorkomen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBGEOF,2,2,C003622,5,Rudi Goossens,beeldverwerking|beeldclassificatie en beeldcorrectie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,verslag
BACH,CBGEOF,2,2,C003859,5,Rudi Goossens,bodems|bodemeigenschappen|toegepaste bodemkunde|milieu|bodemkaart van belgië,periodegebonden,mondeling examen,mondeling examen,
BACH,CBGEOF,2,2,C003862,5,Hanne Van den Berghe,landschapskunde|basisconcepten|holisme|landschapsobservatie en -kartering|landschapsclassificatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOF,2,2,C003863,4,Alain De Wulf,topografie|landmeetkunde|landmeetkundepraktijk|satellietplaatsbepaling|gnss|3d-data- acquisitie|3d-modellering,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,CBGEOF,2,2,H001647,5,Mart Willekens|Mieke Van Houtte,aanbodsessie a en b: structuur|cultuur|institutie|socialisatie|sociologische banaderingswijzen|bijzondere sociologieën,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,CBGEOF,3,1,C003624,5,Bruno Meeus,sociale en economische geografie|bevolkingsgeografie|stadsgeografie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBGEOF,3,1,C003771,6,Guy De Tré,databanksystemen|datamodellering|databankontwerp.,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|vaardigheidstest
BACH,CBGEOF,3,1,C003864,5,Frank Witlox|Veronique Van Acker,ruimtelijke analyse|onderzoeksmethoden en -technieken|wiskundige geografie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOF,3,1,C003869,5,Stefaan Dondeyne,geomorfologische concepten en theorieën|helling|rivier|ijstijden|periglaciaal|karst|vulkanisme|kust|artificiële terreinen|geomorfologische onderzoeksmethodes|bodemgeografie|bodemgeomorfologie,periodegebonden,mondeling examen,mondeling examen,
BACH,CBGEOF,3,2,C001294,4,Koen Sabbe,ecologie|evolutie|biogeografie|biodiversiteit|ecosystemen|global change,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBGEOF,3,2,C003865,6,Gerben Verbrugghe,landschapskunde|historische geografie|landschapsgenese|landschapsdynamiek en veranderingen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOF,3,2,C003866,5,Sil Lanckriet,wetenschappelijke positie en evolutie van geografie & geomatica|wetenschappelijke|maatschappelijke en economische bijdragen van geografie & geomatica,periodegebonden,mondeling examen,mondeling examen,
BACH,CBGEOF,3,J,C003154,10,Nico Van de Weghe,zie richtlijnen op http://geoweb.ugent.be/student,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
BACH,CBGEOL,1,1,C000087,5,David Van Rooij|Stephen Louwye,systeem aarde|ontstaan van de aarde|kern- en manteldynamica|platentektoniek|evolutie van de biosfeer,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
BACH,CBGEOL,1,1,C000138,5,Stijn Dewaele,"mineralen|eigenschappen|identificatie, samenstelling|vorming|classificatie.",periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOL,1,1,C000246,5,Matthieu Boone,mechanica|algemene fysica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,verslag
BACH,CBGEOL,1,1,C000514,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOL,1,1,C000705,5,Wim Bert,biologie|zoölogie|levenscycli|bouwplan|evolutie|ecologie|systematiek|classificatie|morfologie,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,
BACH,CBGEOL,1,1,C001522,5,Klaartje De Buysser|Isabel Van Driessche,stoichiometrie|atoommodel|ionaire en moleculaire bestanddelen|ionisatie-energie|elektronaffiniteit|elektronegativiteit|covalente binding|lewisstructuur|vsepr|vb- en mo- theorie|dipoolmoment|isomerie|intermoleculaire krachten|toestandsdiagram|oplossingen|hydrofobe en hydrofiele bestanddelen|activiteit en concentratie|colligatieve eigenschappen|destillatie|zuren en basen|oxidantia en reductantia,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|verslag
BACH,CBGEOL,1,2,C000247,5,Natalie Jachowicz,golven|optica|thermodynamica|algemene fysica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOL,1,2,C000424,5,Klaartje De Buysser|Isabel Van Driessche,veranderingen in materie|chemische reacties|chemisch evenwicht|zuur-base evenwichten in waterige oplossingen|oplosbaarheid|kinetiek|thermodynamica|electrochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|verslag
BACH,CBGEOL,1,2,C000536,5,Johan De Grave,"gesteenten,bouw|samenstelling,vorming,ontstaanswijze|systematiek|geodynamische context",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|vaardigheidstest
BACH,CBGEOL,1,2,C000884,5,Amaury Frankl,hellingsprocessen|erosie|fluviaal transport|rivieren|reliëf|karst|wind|klimaatsopwarming.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,
BACH,CBGEOL,1,2,C001837,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOL,1,2,C002459,5,Annemieke Verbeken,plantkunde|landplanten|morfologie|cytologie|anatomie|systematiek|taxonomie|ecologie|bryophyta|pteridophyta|gymnospermen|angiospermen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOL,2,1,C000608,3,Richard Hoogenboom,chemische constitutie|statische stereochemie|biomoleculen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBGEOL,2,1,C001505,5,Veerle Cnudde|Jeroen Van Stappen,microscopie|mineralogie|petrografie|petrologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|gedragsevaluatie op de werkvloer
BACH,CBGEOL,2,1,C002124,5,Christophe Ley|Bart De Bruyn|Thomas Hermans,vectoranalyse|signaalanalyse (fourieranalyse)|kansrekening|statistische data-analyse|regressie|spatiale trendanalyse|geostatistiek,periodegebonden,schriftelijk examen met open vragen|vaardigheidstest,schriftelijk examen met open vragen|vaardigheidstest,
BACH,CBGEOL,2,1,C003341,5,Thijs Vandenbroucke,stratigrafie|geologische tijdsschaal|sedimentair archief,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|participatie
BACH,CBGEOL,2,1,C003342,5,Maarten Van Daele|Vanessa Heyvaert,sedimenten|sedimentatieprocessen|sedimentaire structuren|sedimentatie systemen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
BACH,CBGEOL,2,1,C003957,5,Stephen Louwye,paleontologie|sporenplanten|zaadplanten|bouwplannen|biosfeerevolutie|paleo-ecologie|tafonomie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOL,2,2,C000120,5,Marc De Batist,geometrie|kinematica|dynamica|spanning|vervorming|breukgedrag van gesteentes|plooibaar gedrag van gesteentes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,werkstuk
BACH,CBGEOL,2,2,C000248,5,Toon Verstraelen,elektrostatica|magnetisme|elektromagnetische trillingen|golven en straling,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,vaardigheidstest|verslag
BACH,CBGEOL,2,2,C000887,5,Marc De Batist|Stijn Dewaele,geologie|belgië|stratigrafie|tektoniek,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|verslag
BACH,CBGEOL,2,2,C001668,5,Alain De Wulf|Haosheng Huang|Nico Van de Weghe,topografie|landmeten|topometrie|lagere geodesie|geomatica|gis|geografische informatiesystemen|geografische informatie wetenschap|georeferentie|geocoding|ruimtelijke modellering,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,CBGEOL,2,2,C002138,7,Mieke Adriaens,chemische analyse|volumetrie|gravimetrie|spectrometrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBGEOL,2,2,C003388,5,Marc De Batist,sedimenten|kartering|logging|veldtechnieken,niet-periodegebonden,,,participatie|verslag
BACH,CBGEOL,3,1,C001705,4,Thomas Hermans,grondwater - grondwaterbeweging - grondwaterkwaliteit - transportprocessen - drinkwater - aquifer - kwetsbaarheid - pompen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBGEOL,3,1,C002463,5,Marc De Batist|David Van Rooij,geofysica|gravitatie|geomagnetisme|paleomagnetisme|geothermie|seismologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag
BACH,CBGEOL,3,1,C003080,5,Peter Dawyndt,programmeervaardigheden|probleemoplossend denken|programmeertaal python,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,CBGEOL,3,1,C003961,5,Stijn Dewaele,petrologie|gesteenten|mineralen|texturen|polarisatie microscoop|geodynamica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBGEOL,3,1,C003962,5,Thijs Vandenbroucke,paleontologie|paleobiologie|fossiel archief van invertebraten en vertebraten|bouwplannen|biosfeerevolutie|paleo-ecologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,mondeling examen|werkstuk
BACH,CBGEOL,3,2,C000724,4,David Van Rooij,oceanografie|spreidingsassen|hydrothermalisme|passieve en actieve randen|sedimentaire processen|tethys oceaan|atlantische oceaan|paleoceanografie|natuurlijke rijkdommen|natuurlijke gevaren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|peer-evaluatie|verslag
BACH,CBGEOL,3,2,C001159,4,Kristine Walraevens|Rudi Goossens,fotogrammetrie|luchtfoto- en satellietbeeldinterpretatie|digitale beeldverwerking,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBGEOL,3,2,C003959,5,Johan De Grave,isotopen|radioactieve|radiogene|stabiele|nucleosynthese|toepassing in de geologie,periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,
BACH,CBGEOL,3,2,C003960,4,Maarten Van Daele|Frank Mostaert,quartair|stratigrafie|paleomilieu|glaciale-interglaciale periodes|quartaire geologie van belgië,periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,
BACH,CBGEOL,3,2,C004252,4,Stijn Dewaele|Thomas Hermans|Stephen Louwye|David Van Rooij,duurzaamheid|geologie|natuurlijke rijkdommen|maatschappij,periodegebonden|niet-periodegebonden,mondeling examen|portfolio|participatie|verslag,mondeling examen|portfolio|participatie|verslag,mondeling examen|portfolio|participatie|verslag
BACH,CBINFO,1,1,C000939,6,Peter Dawyndt,gebruikersaspecten|besturingssystemen|computernetwerken|webtechnologie|unix commandolijn|shell scripting,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,vaardigheidstest
BACH,CBINFO,1,1,C001893,6,Bart De Bruyn,combinatoriek|discrete kansrekening|algebraïsche structuren|getaltheorie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBINFO,1,1,C002908,6,Eric Laermans,elementaire logica|verzamelingen en relaties|inductie|functioneel programmeren|redeneren over programmacode.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
BACH,CBINFO,1,1,C003770,6,Kris Coolsaet,java|programmeren|objectgericht,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBINFO,1,1,C003771,6,Guy De Tré,databanksystemen|datamodellering|databankontwerp.,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|vaardigheidstest
BACH,CBINFO,1,2,C001094,6,Sara Rottey,complexe getallen|matrices|stelsels lineaire vergelijkingen|vectorruimten (secret sharing schema's|foutenverbeterende codes|eigenwaarden en eigenvectoren (markov proces|google pagerank)|euclidische ruimten|bewegingen in de ruimte|inproductruimten|(signalen|methode van de kleinste-kwadraten).,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBINFO,1,2,C002178,6,Peter Dawyndt,python|javascript|scriptingtalen|dynamische typering,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,werkstuk|vaardigheidstest
BACH,CBINFO,1,2,C003772,6,Kris Coolsaet,,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBINFO,1,2,C003773,6,Veerle Fack,algoritmen|complexiteitsanalyse|ontwerp van algoritmen|abstracte datatypes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk
BACH,CBINFO,1,2,C003774,6,Tom De Medts|Hendrik Van Maldeghem,continuïteit|afleidbaarheid|convergentie|partiële afleidbaarheid|rijen en reeksen|integralen.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,CBINFO,2,1,C003775,6,Christophe Scholliers,programmeertalen|functioneel programmeren|hogere-orde functies|polymorpfisme|monads|type classes|luie uitvoering|monads|monad transformers|haskell,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk|vaardigheidstest
BACH,CBINFO,2,1,C003776,6,Filip De Turck|Bruno Volckaert,proceduraal programmeren (programmeertaal c)|hybride programmeertaal (c++)|ontwerpparadigma's.,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,werkstuk|vaardigheidstest
BACH,CBINFO,2,1,C003777,6,Gunnar Brinkmann,algoritmen|datastructuur|efficiëntie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen met open vragen|mondeling examen|werkstuk|vaardigheidstest
BACH,CBINFO,2,1,C003778,6,Christophe Ley,kansrekening|statistiek|inferentie|gegevensanalyse,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBINFO,2,1,E008620,6,Wouter Tavernier|Piet Demeester,computernetwerken|telecommunicatienetwerken|internet,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest|verslag
BACH,CBINFO,2,2,C001521,6,Marnix Van Daele,numerieke algoritmen|conditionering|stabiliteit|nauwkeurigheid|complexiteit,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,werkstuk
BACH,CBINFO,2,2,C002126,6,Peter Lambert,multimedia|video|beelden|audio|internet|codering|compressie.,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk|vaardigheidstest
BACH,CBINFO,2,2,C003779,6,Ruben Verborgh,web|webtechnologie|webtoepassingen|http|url|web-api's|rest|semantisch web|linked data|rdf|sparql|open data|decentralisatie|standaardisatie.,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk|peer-evaluatie|verslag
BACH,CBINFO,2,2,C003780,6,Bart Dhoedt|Christophe Scholliers|Pieter Simoens|Martin Valcke,software-ontwerp|mobiele platformen|android,niet-periodegebonden,,,participatie|werkstuk|peer-evaluatie
BACH,CBINFO,2,2,E034110,6,Koen De Bosschere,assembler|micro-architectuur|computerconfiguraties,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,mondeling examen,werkstuk|verslag
BACH,CBINFO,3,1,C003756,6,Yvan Saeys,"kennisgebaseerd redeneren, machinaal leren, heuristische zoekstrategieën|neurale netwerken en deep learning|natuurlijke taalverwerking",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|vaardigheidstest|verslag
