Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,EBWERK,1,J,E015041,6,Bart Dhoedt,algoritme|programmeren|python,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen
BACH,EBWERK,2,1,E001320,6,Hendrik De Bie,partiële differentiaalvergelijking|begin- en randwaardeprobleem|vectoranalyse|theorie van krommen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBWERK,2,1,E020220,6,Christophe Leys,magnetisme|optica|relativiteit|kwantumfysica,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,EBWERK,2,1,E040420,6,Wim Van Paepegem|Wim De Waele,statica|evenwicht|lineair elastisch materiaalgedrag|mechanische beproeving|schadedetectie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBWERK,2,1,E045120,6,Tom De Mulder|Michel De Paepe,stromingsmechanica|warmteoverdracht|massatransport,periodegebonden,openboekexamen,openboekexamen,
BACH,EBWERK,2,1,E090320,6,Kristiaan Neyts,elektrische netwerken|elektrische schakelingen|elektronische basiscomponenten,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,EBWERK,2,2,E002910,3,Marian Slodicka,differentiaalvergelijkingen|begin- en randwaardeproblemen|eindige differenties|eindige elementen|shooting methode|algebraïsche vergelijkingen|numerieke kwadratuur,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBWERK,2,2,E003230,3,Nele De Belie,steekproefkarakteristieken|hypothesen|regressie-analyse|variantie-analyse,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|verslag
BACH,EBWERK,2,2,E032010,6,Jan Doutreloigne,"elektronische instrumentatie|analoge en digitale circuits, sensoren en actuatoren|regelsystemen|data-acquisitie|systeem-analyse",periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,EBWERK,2,2,E040030,3,Wim De Waele|Luc Dupré,statica|kinematica|dynamica|starre lichamen,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBWERK,2,2,E062220,6,Patrick De Baets|Simon De Boever|Dieter Fauconnier,riemen|kettingen|askoppelingen|hydrauliek|lagers|schroeven|verbindingen|afdichtingen,periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,
BACH,EBWERK,2,2,E063130,3,Wim De Waele,productietechnieken|mechanische en niet-conventionele bewerkingen|productiemachines|metalen|kunststoffen,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
BACH,EBWERK,2,2,E070160,3,Marie-Françoise Reyniers,reactiekinetiek|reactiemechanisme|biomoleculen|anorganische polymeren|synthetische organische polymeren,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EBWERK,2,2,E099150,3,Stijn Hertelé,machinetekenen|solid modelling|ontwerpen,niet-periodegebonden,,,mondeling examen|participatie|werkstuk|verslag
BACH,EBWERK,3,1,E005020,6,Gert De Cooman,"fourier-reeks|fourier-transformatie|impulsantwoord|frequentieantwoord|sampling|lineaire systemen, toestandsmodel, z-transformatie|laplace-transformatie",periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EBWERK,3,1,E008310,3,Lieven Vandevelde,elektrische energie: transport en distributie|elektrisch netten,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBWERK,3,1,E036210,6,Luc Dupré,vergelijkingen van maxwell|quasi-stationaire velden|elektromagnetische krachtwerking|transformatoren|gelijkstroommachines,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,EBWERK,3,1,E037010,6,Steven Lecompte|Sebastian Verhelst,energie|warmteoverdracht|conductie|convectie|straling|verdamping|condensatie|warmtewisselaars|verbranding|brandstoffen|verbrandingstechnologie|stoomketels|condensoren,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBWERK,3,1,E041011,6,Magd Abdel Wahab,kinematica|dynamica|mechanismen|evenwicht|machines,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag
BACH,EBWERK,3,2,E007120,6,Mia Loccufier,modelleren en simuleren|lineaire systeemdynamica|terugkoppeling|dynamische compensatoren|regelaars,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,EBWERK,3,2,E039110,6,Michel De Paepe,eerste hoofdwet|tweede hoofdwet|polytroop|exergie|anergie thermodynamische cycli voor energieproductie en koeling thermodyamische grootheden voor zuivere stoffen en mengsels|toestandsvergelijkingen|arbeid|warmte|inwendige energie|enthalpie|entropie,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen,werkstuk|vaardigheidstest
BACH,EBWERK,3,2,E099050,6,Michel De Paepe|Joris Degroote|Evert Lataire|Mia Loccufier|Hendrik Vansompel|Michel Vermeulen,projectwerk|vakoverschrijdend|teamwerk|mondelinge en schriftelijke rapportering|duurzaamheid,niet-periodegebonden,,,mondeling examen|verslag
MABA,EM6ELIES,1,1,E640080,6,Jeroen Missinne|Brecht Willems,sensoren|calibratie|signaalconditionering|linearisatie|microcontroller|interfacing|sensorkarakteristieken|nauwkeurigheid|ijking.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|verslag
MABA,EM6ELIES,1,1,E640106,3,Jan Devos,project management|ondernemen|project|ondernemerszin|opportuniteitsherkenning|business plan|haalbaarheidsstudie.,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|peer-evaluatie|verslag
MABA,EM6ELIES,1,1,E640107,6,Francis wyffels|Steven Verstockt,embedded prototyping|sensor|actuator|prototype|ingebedde elektronica,periodegebonden,mondeling examen|werkstuk|peer-evaluatie|verslag,mondeling examen|werkstuk|peer-evaluatie|verslag,
MABA,EM6ELIES,1,1,E640108,6,Johan Beke,system-on-chip|fpga|hw/sw co-design|hardware-accelerator,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|verslag
MABA,EM6ELIES,1,1,E640109,6,Sofie Van Hoecke,data mining|data analyse|clustering|classificatie|regressie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
MABA,EM6ELIES,1,1,E640110,6,Sofie Van Hoecke|Jennifer Sartor,cloud computing|cloud applicaties|mobiele applicaties|saas|web services|rest|web applicaties|soa|paas|iaas|iot|wot|semantisch web,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
MABA,EM6ELIES,1,1,E670000,3,Steven Verstockt|Jo Verhaevert,internationalisering|multidisciplinair onderzoek|summer course.,niet-periodegebonden,,,mondeling examen|verslag
MABA,EM6ELIES,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
MABA,EM6ELIES,1,2,E640111,3,Francis wyffels|Tom Neutens,maatschappelijk engagement|maatschappelijke impact|diversiteit|wetenschapscommunicatie.,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer|peer-evaluatie
MABA,EM6ELIES,1,A,E099920,3,Patrick Segers,internationale stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELIES,1,A,E099960,3,Patrick Segers,stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELIES,1,J,E640100,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM6ELM,1,1,E640011,6,Dieter Vandenhoeke|Thibaut Demasure|Isabel Sweertvaegher,plc sturing profibus interbus ethernet tcp/ip profinet modbus safety robotica maatsoftware hmi/scada step7 tia portal pc worx twincat3 ethercat,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EM6ELM,1,1,E640014,6,Jan Desmet|Steve Dereyne,energie auditering iso50001 proces audits hvac,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|gedragsevaluatie op de werkvloer|verslag
MABA,EM6ELM,1,1,E640021,6,Michael Monte|Bram Vervisch,mechanische trillingen|signaalanalyse|massa-veer-demper systemen|computer aided engineering|eindige elementen analyse,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,participatie|verslag
MABA,EM6ELM,1,1,E640023,6,Bart Vanwalleghem|Simon De Boever,motion control|ontwerpaanpak voor motion applicaties (één motor|punt tot punt|variabele inertie)|co-simulatie|systeemidentificatie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,EM6ELM,1,1,E640105,6,Kurt Stockman|Steve Dereyne|Bart Vanwalleghem,dimensioneren|permanent magneet machines|stappenmotoren|lineaire motoren|geschakelde reluctantie machine|positioneersystemen|energie efficiëntie,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
MABA,EM6ELM,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
MABA,EM6ELM,1,2,E640022,6,Bram Vervisch|Bart Vanwalleghem,geluid|voortplanting van geluid|absorptie|transmissie|signaalanalyse|machinediagnose|sound quality|flexible body analysis|experimentele modale analyse,periodegebonden,mondeling examen,mondeling examen,
MABA,EM6ELM,1,2,E640024,6,Bart Vanwalleghem|Simon De Boever|Michael Monte|Kurt Stockman,"motion control|observers|toestandsregeling|fuzzy logic|robotica, hydraulische positioneersystemen|stappenmotoren",periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,EM6ELM,1,A,E099940,6,Patrick Segers,internationale stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELM,1,A,E099980,6,Patrick Segers,stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELM,1,J,E640100,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM6ELTAU,1,1,E640011,6,Dieter Vandenhoeke|Thibaut Demasure|Isabel Sweertvaegher,plc sturing profibus interbus ethernet tcp/ip profinet modbus safety robotica maatsoftware hmi/scada step7 tia portal pc worx twincat3 ethercat,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EM6ELTAU,1,1,E640014,6,Jan Desmet|Steve Dereyne,energie auditering iso50001 proces audits hvac,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|gedragsevaluatie op de werkvloer|verslag
MABA,EM6ELTAU,1,1,E640017,6,Johannes Cottyn|Thibaut Demasure|Tijl Deneut|Steven Hoedt,"realtime ethernet|draadloze communicatie|scada, visie|rfid|productiesoftware|operationeel en logistiek beheer|intelligente sensoren",periodegebonden,mondeling examen,mondeling examen,participatie|verslag
MABA,EM6ELTAU,1,1,E640023,6,Bart Vanwalleghem|Simon De Boever,motion control|ontwerpaanpak voor motion applicaties (één motor|punt tot punt|variabele inertie)|co-simulatie|systeemidentificatie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,EM6ELTAU,1,1,E640105,6,Kurt Stockman|Steve Dereyne|Bart Vanwalleghem,dimensioneren|permanent magneet machines|stappenmotoren|lineaire motoren|geschakelde reluctantie machine|positioneersystemen|energie efficiëntie,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
MABA,EM6ELTAU,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
MABA,EM6ELTAU,1,2,E640013,6,Dieter Vandenhoeke|Thibaut Demasure|Isabel Sweertvaegher,plc sturing profibus interbus ethernet tcp/ip profinet modbus safety robotica maatsoftware hmi/scada step7 tia portal pc worx twincat3 ethercat,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EM6ELTAU,1,2,E640018,6,Johannes Cottyn|Thibaut Demasure|Tijl Deneut|Steven Hoedt,remote access|it-security|productie optimalisatie,periodegebonden,mondeling examen,mondeling examen,participatie|verslag
MABA,EM6ELTAU,1,A,E099940,6,Patrick Segers,internationale stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELTAU,1,A,E099980,6,Patrick Segers,stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELTET,1,1,E640011,6,Dieter Vandenhoeke|Thibaut Demasure|Isabel Sweertvaegher,plc sturing profibus interbus ethernet tcp/ip profinet modbus safety robotica maatsoftware hmi/scada step7 tia portal pc worx twincat3 ethercat,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EM6ELTET,1,1,E640014,6,Jan Desmet|Steve Dereyne,energie auditering iso50001 proces audits hvac,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|gedragsevaluatie op de werkvloer|verslag
MABA,EM6ELTET,1,1,E640023,6,Bart Vanwalleghem|Simon De Boever,motion control|ontwerpaanpak voor motion applicaties (één motor|punt tot punt|variabele inertie)|co-simulatie|systeemidentificatie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,EM6ELTET,1,1,E640088,6,Jan Desmet|Steve Dereyne,integratie hernieuwbare energie power quality,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag
MABA,EM6ELTET,1,1,E640105,6,Kurt Stockman|Steve Dereyne|Bart Vanwalleghem,dimensioneren|permanent magneet machines|stappenmotoren|lineaire motoren|geschakelde reluctantie machine|positioneersystemen|energie efficiëntie,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
MABA,EM6ELTET,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
MABA,EM6ELTET,1,2,E640089,6,Jan Desmet|Jos Knockaert,herniewbare energiebronnen dsm µgrids plc,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag
MABA,EM6ELTET,1,2,E640104,6,Jan Desmet|Michael Monte|Bruno Vanslambrouck,pv installaties windenergie thermische energieprojecten,periodegebonden|niet-periodegebonden,mondeling examen|verslag,,participatie|peer-evaluatie|verslag
MABA,EM6ELTET,1,A,E099940,6,Patrick Segers,internationale stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ELTET,1,A,E099980,6,Patrick Segers,stage|praktijkwerk,niet-periodegebonden,,,verslag
MABA,EM6ION,1,1,E640058,6,Jelle Saldien,mens-product interactie|slimme producten|internet of things,periodegebonden|niet-periodegebonden,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag,mondeling examen|werkstuk|verslag,peer-evaluatie
MABA,EM6ION,1,1,E640093,6,Michael Monte|Bram Vervisch,aanbodsessie a: computer aided engineering|eindige elementen analyse|kinematica en dynamica|knik aanbodsessie b: mechanische trillingen|signaalanalyse|massa-veer-demper systemen|computer aided engineering|eindige elementen analyse|laminaattheorie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,participatie|verslag
MABA,EM6ION,1,1,E640094,9,Jan Devos|Francesca Ostuzzi|Jan Detand|Ludo Poelaert,"entrepreneurschap|business plan|marketing plan|haalbaarheidsanalyse (technisch|economisch en financieel|merken identiteit|adverterende media)|financieel plan|resultatenrekening|brainstormen|intellectuele eigendom|innovatiemanagement,",periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|peer-evaluatie|verslag
MABA,EM6ION,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
MABA,EM6ION,1,2,E640095,9,Olivier Rysman|Yannick Christiaens|Guillaume Segaert,styling – emotie - computer aided industrial design,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,portfolio|werkstuk
MABA,EM6ION,1,J,E640100,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM7BOU,1,1,E076621,3,Jelle Laverge,bouwwetgeving|overheidsopdrachten|bouwadministratie|betalingen|oplevering|controle op,periodegebonden,mondeling examen,mondeling examen,
MABA,EM7BOU,1,1,E711065,3,Marc Wylaers,uitvoeringstechniek|grondverbetering|leidingkoker|tunnels|baggeren|renovatie|veiligheid.,periodegebonden,mondeling examen,mondeling examen,
MABA,EM7BOU,1,1,E711066,3,Marc Wylaers|Ignaas Vandenbruwane,bouwtechniek|ruwbouw|afbouw|technieken|afbraak|grondverbetering|bruggen|tunnels|renovatie|baggeren|veiligheid|milieu|civiele technieken.,niet-periodegebonden,,,vaardigheidstest|verslag
MABA,EM7BOU,1,1,E711068,3,Marc Wylaers,bouwtechniek|funderingen|beschoeiingen,periodegebonden,mondeling examen,mondeling examen,
MABA,EM7BOU,1,1,E715006,6,Hilde Witters,expertise - gerechtsexpertise - deskundigenonderzoek - expert - waardebepaling - schatting - plaatsbeschrijving - openbare verkoop,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk|verslag
MABA,EM7BOU,1,1,E715017,6,Wouter De Corte,bruggen : algemene bepalingen en types onderbouw van bruggen betonnen bruggen stalen bruggen rijvloeren staal - betonbruggen beweegbare bruggen brugontwerp,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,peer-evaluatie|verslag
MABA,EM7BOU,1,1,E715027,3,Hilde Witters,ontwerp - concept- visie op infrastructuurwerken - ruimtelijke ordening - verkaveling - riolering - waterinfiltratie - buffering - ladder van lansinck - hydronautstudie.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EM7BOU,1,1,E715030,3,Veerle Boel|Dirk Vinckier,cae - rekensoftware - modelleren - berekenen - nazicht - dimensioneren - structurele elementen - staal - hout - gewapend beton - eurocode.,periodegebonden,vaardigheidstest,vaardigheidstest,
MABA,EM7BOU,1,1,E715031,3,Dirk Vinckier,geotechniek - bronbemaling – keermuren – kaaimuren – damwanden – berlijnse wanden – taluds – globaal evenwicht – (actieve|passieve|neutrale) gronddruk,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,openboekexamen|vaardigheidstest
MABA,EM7BOU,1,1,E715036,3,Marc Wylaers|Veerle Boel|Ignaas Vandenbruwane,destructief onderzoek|niet-destructief onderzoek|materiaalonderzoek|betontechnologie,niet-periodegebonden,,,werkstuk|vaardigheidstest|peer-evaluatie|verslag
MABA,EM7BOU,1,2,E076471,3,Frank Gielen|Wouter Haerick,lean startup|value proposition|business modelling|entrepreneurship|customer segments|validation|design thinking|minimum viable product|problem-solution fit|product-market fit,niet-periodegebonden,,,mondeling examen|participatie|verslag
MABA,EM7BOU,1,2,E076820,6,Mario Vanhoucke,projectmanagement,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,mondeling examen|verslag
MABA,EM7BOU,1,2,E711047,3,Marijke Steeman|Nathan Van Den Bossche,energiezuinig bouwen|energiebeleid|circulair bouwen|milieu-impact van materialen en constructies|levenscyclusanalyse (lca)|duurzaam waterbeheer|duurzaamheidsbeoordeling.,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,EM7BOU,1,2,E711051,3,Marijke Steeman,energieprestaties|nieuwbouw|renovatie|epb regelgeving|berekeningsmethodiek|dynamische gebouwenergiesimulatie|projectopgave,niet-periodegebonden,,,werkstuk
MABA,EM7BOU,1,2,E715010,3,Frank Vandedrinck,zakenrecht|eigendomsrecht|mede-eigendom|verbintenissenrecht,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie|verslag
MABA,EM7BOU,1,2,E715034,3,Wouter De Corte,opbouw staalstructuur|boutverbindingen|composiet,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EM7BOU,1,A,E715032,3,Marc Wylaers,stage|studiereis.,niet-periodegebonden,,,participatie|verslag
MABA,EM7BOU,1,J,E705002,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM7BOU,1,J,E715026,12,Marc Wylaers|Marijke Steeman|Frank Vandedrinck|Ignaas Vandenbruwane|Dirk Vinckier,eindproject,niet-periodegebonden,,,participatie|werkstuk|peer-evaluatie
MABA,EM7CHE,1,1,E071010,6,Antoon Beyne,ontwerp|engineering|procesfunctie|onderhoud|arbeidsmachines|rotating equipment|pompen|compressoren|buisleidingen|buisleidingscomponenten,periodegebonden|niet-periodegebonden,openboekexamen,openboekexamen,participatie
MABA,EM7CHE,1,1,E721043,3,Paul Van Steenberge|Laurens Delva,polymeren|kunststoffen|composieten|additieven,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie
MABA,EM7CHE,1,1,E725012,3,Jeriffa De Clercq,industriële chemie|chemische productieprocessen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EM7CHE,1,1,E725021,3,An Verberckmoes,instrumentele analyses|gaschromatografie|vloeistofchromatografie|atomaire en moleculaire spectroscopie|massaspectrometrie|proces- en productanalyse,niet-periodegebonden,,,schriftelijk examen met open vragen|participatie|werkstuk|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,EM7CHE,1,2,E072302,3,Paul Van Steenberge,veiligheid|welzijn|milieumanagement,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EM7CHE,1,2,E741023,6,Jan Beyens,gesloten kring|terugkoppeling|regelen|lineaire systemen in continue tijd|pid,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|verslag
MABA,EM7CHE,1,J,E705002,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM7ELIEL,1,1,E735019,6,Jo Verhaevert,draadloze communicatie|mobiele communicatie,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk
MABA,EM7ELIEL,1,1,E735020,3,Peter Veelaert,graafalgoritmes|dataflowgrafen|ingebedde systemen|testbaarheid,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,schriftelijk examen met open vragen|openboekexamen
MABA,EM7ELIEL,1,1,E735025,6,Peter Veelaert|Bart Goossens,multimedia|audio|beeldverwerking|compressietechnieken,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk|verslag
MABA,EM7ELIEL,1,1,E735032,3,Günter Vermeeren|Jos Knockaert,hoogfrequenttechnieken|emc|s-parameters|antennekarakteristieken,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk|verslag
MABA,EM7ELIIC,1,1,E735019,6,Jo Verhaevert,draadloze communicatie|mobiele communicatie,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk
MABA,EM7ELIIC,1,1,E735020,3,Peter Veelaert,graafalgoritmes|dataflowgrafen|ingebedde systemen|testbaarheid,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,schriftelijk examen met open vragen|openboekexamen
MABA,EM7ELIIC,1,1,E735025,6,Peter Veelaert|Bart Goossens,multimedia|audio|beeldverwerking|compressietechnieken,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk|verslag
MABA,EM7ELIIC,1,1,E735032,3,Günter Vermeeren|Jos Knockaert,hoogfrequenttechnieken|emc|s-parameters|antennekarakteristieken,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk|verslag
MABA,EM7ELM,1,1,E725016,5,Ludwig Cardon,productontwikkeling|additive manufacturing|matrijzenbouw,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|peer-evaluatie|verslag
MABA,EM7ELM,1,1,E745006,3,Jo Verhaevert,telecommunicatie|datacommunicatie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
MABA,EM7ELM,1,1,E745018,3,Wim De Waele,aandrijfsystemen veiligheidstechniek metaaltechnologie productietechnologie metaalproducten|cnc |cam.,niet-periodegebonden,,,werkstuk|verslag
MABA,EM7ELM,1,1,E745022,3,Guillaume Crevecoeur|Nele De Geeter,data-acquisitie|virtual instrument|computerondersteunend meten|labview,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag
MABA,EM7ELM,1,1,E745023,4,Marc Wouters|Ruben Sevenois,"cae,fem",niet-periodegebonden,,,werkstuk|vaardigheidstest
MABA,EM7ELM,1,1,E745024,6,Peter Sergeant|Christof Dauwels|Paul Vander Haeghen,elektrische aandrijftechniek|vermogenselektronica|variable speed drives|snelheidsregeling|koppelregeling|positieregeling,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|vaardigheidstest
MABA,EM7ELM,1,2,E745025,3,Roumen Petrov|Serge Claessens,metaalkunde|ferro-legeringen|non ferro-legeringen|verwerkingstechnologie|fasentransformaties|microstructuur|verstevigingsmechanismen|eigenschappen.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EM7ELM,1,2,E745026,3,Steven Lecompte,"klimaatregeling|klimaatinstallaties|ventilatie en luchtbehandeling|koeltechniek,verwarming|airconditioning",periodegebonden,openboekexamen,openboekexamen,participatie|verslag
MABA,EM7ELM,1,J,E705002,18,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
MABA,EM7ELTAU,1,1,E745006,3,Jo Verhaevert,telecommunicatie|datacommunicatie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
MABA,EM7ELTAU,1,1,E745022,3,Guillaume Crevecoeur|Nele De Geeter,data-acquisitie|virtual instrument|computerondersteunend meten|labview,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag
