Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,IBBIORCV,3,2,I002508,6,Korneel Rabaey|Marjolein Vanoppen|Arne Verliefde,milieubiotechnologie|waterzuivering|drinkwater|afvalwater|membraantechnologie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen|werkstuk,schriftelijk examen|openboekexamen|mondeling examen|werkstuk,werkstuk

BACH,IBBIORCV,3,2,I002510,5,Paul Van der Meeren,reactiekinetiek|verblijftijdspreiding|reactorontwerp,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,

BACH,IBBIORCV,3,2,I002513,5,,levensmiddelen|landbouwgrondstoffen|chemische samenstelling|eigenschappen|afbraakreacties|voedingswaarde|voedselveiligheid,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|werkstuk|verslag

BACH,IBBIORCV,3,J,I002447,6,Niko Verhoest|Jana Asselman|Lander Baeten|Marjan De Mey|Stefaan De Neve|Monica Höfte|Peter Ragaert,multidisciplinair literatuuronderzoek en praktijkstudie met kritische interpretatie|werk in groepsverband|technieken voor literatuurontsluiting|schriftelijk en mondeling rapporteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk|peer-evaluatie,participatie

BACH,IBBIORLK,1,1,I002417,5,Dirk Poelman,mechanica|mechanische trillingen en golven|statica|dynamica,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLK,1,1,I002418,5,Rik Van Deun,atoom|ion|molecule|periodiek systeem|chemische reactie|enthalpie|chemische binding|ideale en reële gassen|intermoleculaire attractiekrachten|aggregatietoestand|oplossingen|reactiesnelheid en -orde|reactiemechanisme|elementen en verbindingen in de biosfeer,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLK,1,1,I002419,4,Godelieve Gheysen,prokaryotische cel|eukaryotische cel|celorganellen|basis biochemische moleculen|dna|rna|eiwit|genoom|dna-replicatie en -herstel|transcriptie|translatie|mitose|meiose|mutatie|recombinatie|genregulatie|epigenetica|(mendeliaanse en niet-mendeliaanse) overerving|evolutie|recombinant dna|pcr|dna-hybridisatie|ggo,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag

BACH,IBBIORLK,1,1,I002420,5,Pieter De Frenne,plantkunde|anatomie|morfologie|biodiversiteit van planten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie

BACH,IBBIORLK,1,2,I002422,5,Willem Waegeman,theoretische concepten en toepassingen van lineaire algebra,periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen

BACH,IBBIORLK,1,2,I002423,5,Frederik Ronsse,fysische thermodynamica|fase-overgang|thermodynamische cycli|toegepaste thermodynamica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORLK,1,2,I002424,6,Rik Van Deun|Gijs Du Laing,chemische thermodynamica|chemisch evenwicht|zuren|basen|zouten|buffers|redox|elektrochemie|weinig oplosbare verbindingen|analytische chemie|gravimetrie|volumetrie|chemische industrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLK,1,2,I002425,5,Luc Tirry,dierkunde|invertebraten|dierlijke weefsels|reproductie en ontwikkeling|protozoa|metazoa,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,vaardigheidstest

BACH,IBBIORLK,1,2,I002426,5,Marc Van Meirvenne,planeet aarde|gesteentevormende mineralen|gesteentecyclus|geologische processen|geologische tijd|biologische evolutie|klimaat|geologie en geomorfologie van belgië (deel paleozoïcum en mesozoïcum),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|mondeling examen|werkstuk

BACH,IBBIORLK,1,2,I002427,4,Kathy Steppe,ecosystemen|energiedoorstroming|kringlopen|populaties|gemeenschappen|klimaat,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

BACH,IBBIORLK,1,A,I002416,6,Jan Baetens,verzamelingen|vectoren|continuïteit|limieten|functies|exponentiële|logaritmische|goniometrische|cyclometrische en hyperbolische functies|afleiden|integreren|(macht) reeksen|taylor-reeksen|vectorfuncties|functies van één veranderlijke|functies van meerdere veranderlijken|meervoudige integralen|pool-|cilinder- en bolcoördinaten|mathematica|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLK,1,J,I002421,5,Jan Verwaeren,wetenschappelijk rekenen|programmeren|algoritmen|datastructuren|matlab,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen

BACH,IBBIORLK,2,1,I002428,5,Bernard De Baets,gewone en partiële differentiaalvergelijkingen|analytische methodes|numerieke methodes|matlab|stabiliteit,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORLK,2,1,I002429,5,Toon Verstraelen,natuurkunde|elektriciteit|magnetisme|elektromagnetische golven|licht|sensoren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|peer-evaluatie

BACH,IBBIORLK,2,1,I002430,4,Luc Tirry,dierkunde|vertebraten|fysiologie|deuterostomia|chordata,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest

BACH,IBBIORLK,2,1,I002431,5,Dirk Reheul,plantenfysiologie|groei en ontwikkeling|planten in hun omgeving,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag

BACH,IBBIORLK,2,1,I002432,3,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLK,2,1,I002433,4,Els Van Damme,macromoleculen|enzymen|enzymkinetiek|centraal metabolisme|toepassingen van biochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORLK,2,1,I002434,5,Frank Nevens|Jo Dewulf,duurzame ontwikkeling|systeemdenken|transities|productie-en consumptiesystemen|duurzaamheidsevaluatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie

BACH,IBBIORLK,2,2,I002435,5,Bernard De Baets,probabiliteit|toevalsveranderlijken en -vectoren|limietstellingen|steekproeven|schatten van parameters|sampling algoritmen|onzekerheidspropagatie|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORLK,2,2,I002436,5,Wim Soetaert,bacteriën|schimmels|gisten|virussen|morfologie|fysiologie|nutritie|genetica|metabolisme|taxonomie|immunologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

BACH,IBBIORLK,2,2,I002437,7,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLK,2,2,I002438,3,Niko Verhoest,fluïda in rust|fluïdodynamica|visceuze stroming in leidingen|pompen en turbines|meet- en regelinstrumenten,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORLK,2,2,I002439,4,Marc Van Meirvenne|Kris Verheyen,landschapsvormende processen| glacialen en interglacialen|bodemkunde|hydrogeologie|geologie en geomorfologie van belgië deel cenozoïcum|antropoceen|planetaire grenzen|globale veranderingen|duurzame ontwikkeling.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen

BACH,IBBIORLK,2,2,I002440,5,Jan Verwaeren,data-wrangling|data-exploratie|datavisualisatie|datacommunicatie|r|exploratieve hoogdimensionale data-analyse.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,verslag

BACH,IBBIORLK,3,1,I002441,4,Stijn Luca,statistiek|data-analyse|lineaire modellen|hypothese toetsen|variantieanalyse|regressie- analyse|logistische regressie|likelihood|niet-parametrische testen,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

BACH,IBBIORLK,3,1,I002443,4,Jan Pieters,conductie|convectie|straling|diffusie,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORLK,3,1,I002446,4,Wim Verbeke|Xavier Gellynck,economie|micro-economie|macro-economie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLK,3,1,I002455,5,Stefaan De Neve|Wim Cornelis,verwering en uitgangsmaterialen van bodems|bodemvorming|chemische en fysische bodemkarakteristieken|bodemkwaliteit|bodemclassificatie|bodemvorming,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

BACH,IBBIORLK,3,1,I002515,5,Dirk Reheul|Marie-Christine Van Labeke,plantenteelt en -reproductie|landbouwsystemen|monoculturen|mengteelten|vruchtwisseling|wisselbouw|bouwplannen|geïntegreerde landbouw|vanggewassen|transgene gewassen|akkerranden|grondloze teelten|vlinderbloemigen|minimale bodembewerkingen|agroforestry,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,

BACH,IBBIORLK,3,1,I002516,5,Patrick De Clercq|Benny De Cauwer|Monica Höfte|Pieter Spanoghe,gewasbescherming|entomologie|fytopathologie|herbologie|fytofarmacie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORLK,3,2,I002442,4,Jo Dewulf,proceskunde|eenheidsprocessen|eenheidsoperaties,periodegebonden,openboekexamen,openboekexamen,

BACH,IBBIORLK,3,2,I002444,4,Kristof Demeestere|Gijs Du Laing,analyseproces|anorganische analysetechnieken|scheidingstechnieken|chromatografie|elektroforese|moleculaire spectroscopie|massaspectrometrie|kalibratie|analytische performantiekarakteristieken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORLK,3,2,I002445,4,Ingmar Nopens,biosysteemdynamica|modelleren|simuleren|gevoeligheidsanalyse|parameterschatting|onzekerheidsanalyse|modelselectie|optimaal experimenteel ontwerp,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORLK,3,2,I002517,5,Stefaan De Smet|Gilbert Van Stappen,dierlijke productie|productiesystemen|rund|varken|kip|melkproductie|vleesproductie|eiproductie|dier-milieu-interactie|dierenwelzijn|emissies|aquacultuur|vis|larvaal voedsel|duurzaamheid,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|verslag

BACH,IBBIORLK,3,2,I002518,5,Thomas Van Leeuwen,overerving van discrete en non-discrete kenmerken|genetische analyse|geninteracties|populatiegenetica|kwantitatieve genetica,periodegebonden,openboekexamen,openboekexamen,

BACH,IBBIORLK,3,2,I002519,5,Ludwig Lauwers,agrarisch bedrijfsbeheer|productiebeheer|kostenanalyse|rendabiliteit|efficiëntie-analyse|integrale bedrijfsplanning|financiële planning|risicomanagement|markt-en beleidsomgeving,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,mondeling examen|verslag

BACH,IBBIORLK,3,J,I002447,6,Niko Verhoest|Jana Asselman|Lander Baeten|Marjan De Mey|Stefaan De Neve|Monica Höfte|Peter Ragaert,multidisciplinair literatuuronderzoek en praktijkstudie met kritische interpretatie|werk in groepsverband|technieken voor literatuurontsluiting|schriftelijk en mondeling rapporteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk|peer-evaluatie,participatie

BACH,IBBIORLW,1,1,I002417,5,Dirk Poelman,mechanica|mechanische trillingen en golven|statica|dynamica,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLW,1,1,I002418,5,Rik Van Deun,atoom|ion|molecule|periodiek systeem|chemische reactie|enthalpie|chemische binding|ideale en reële gassen|intermoleculaire attractiekrachten|aggregatietoestand|oplossingen|reactiesnelheid en -orde|reactiemechanisme|elementen en verbindingen in de biosfeer,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLW,1,1,I002419,4,Godelieve Gheysen,prokaryotische cel|eukaryotische cel|celorganellen|basis biochemische moleculen|dna|rna|eiwit|genoom|dna-replicatie en -herstel|transcriptie|translatie|mitose|meiose|mutatie|recombinatie|genregulatie|epigenetica|(mendeliaanse en niet-mendeliaanse) overerving|evolutie|recombinant dna|pcr|dna-hybridisatie|ggo,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag

BACH,IBBIORLW,1,1,I002420,5,Pieter De Frenne,plantkunde|anatomie|morfologie|biodiversiteit van planten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie

BACH,IBBIORLW,1,2,I002422,5,Willem Waegeman,theoretische concepten en toepassingen van lineaire algebra,periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen

BACH,IBBIORLW,1,2,I002423,5,Frederik Ronsse,fysische thermodynamica|fase-overgang|thermodynamische cycli|toegepaste thermodynamica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORLW,1,2,I002424,6,Rik Van Deun|Gijs Du Laing,chemische thermodynamica|chemisch evenwicht|zuren|basen|zouten|buffers|redox|elektrochemie|weinig oplosbare verbindingen|analytische chemie|gravimetrie|volumetrie|chemische industrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLW,1,2,I002425,5,Luc Tirry,dierkunde|invertebraten|dierlijke weefsels|reproductie en ontwikkeling|protozoa|metazoa,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,vaardigheidstest

BACH,IBBIORLW,1,2,I002426,5,Marc Van Meirvenne,planeet aarde|gesteentevormende mineralen|gesteentecyclus|geologische processen|geologische tijd|biologische evolutie|klimaat|geologie en geomorfologie van belgië (deel paleozoïcum en mesozoïcum),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|mondeling examen|werkstuk

BACH,IBBIORLW,1,2,I002427,4,Kathy Steppe,ecosystemen|energiedoorstroming|kringlopen|populaties|gemeenschappen|klimaat,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

BACH,IBBIORLW,1,A,I002416,6,Jan Baetens,verzamelingen|vectoren|continuïteit|limieten|functies|exponentiële|logaritmische|goniometrische|cyclometrische en hyperbolische functies|afleiden|integreren|(macht) reeksen|taylor-reeksen|vectorfuncties|functies van één veranderlijke|functies van meerdere veranderlijken|meervoudige integralen|pool-|cilinder- en bolcoördinaten|mathematica|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLW,1,J,I002421,5,Jan Verwaeren,wetenschappelijk rekenen|programmeren|algoritmen|datastructuren|matlab,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen

BACH,IBBIORLW,2,1,I002428,5,Bernard De Baets,gewone en partiële differentiaalvergelijkingen|analytische methodes|numerieke methodes|matlab|stabiliteit,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORLW,2,1,I002429,5,Toon Verstraelen,natuurkunde|elektriciteit|magnetisme|elektromagnetische golven|licht|sensoren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|peer-evaluatie

BACH,IBBIORLW,2,1,I002430,4,Luc Tirry,dierkunde|vertebraten|fysiologie|deuterostomia|chordata,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest

BACH,IBBIORLW,2,1,I002431,5,Dirk Reheul,plantenfysiologie|groei en ontwikkeling|planten in hun omgeving,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag

BACH,IBBIORLW,2,1,I002432,3,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLW,2,1,I002433,4,Els Van Damme,macromoleculen|enzymen|enzymkinetiek|centraal metabolisme|toepassingen van biochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORLW,2,1,I002434,5,Frank Nevens|Jo Dewulf,duurzame ontwikkeling|systeemdenken|transities|productie-en consumptiesystemen|duurzaamheidsevaluatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie

BACH,IBBIORLW,2,2,I002435,5,Bernard De Baets,probabiliteit|toevalsveranderlijken en -vectoren|limietstellingen|steekproeven|schatten van parameters|sampling algoritmen|onzekerheidspropagatie|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORLW,2,2,I002436,5,Wim Soetaert,bacteriën|schimmels|gisten|virussen|morfologie|fysiologie|nutritie|genetica|metabolisme|taxonomie|immunologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

BACH,IBBIORLW,2,2,I002437,7,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORLW,2,2,I002438,3,Niko Verhoest,fluïda in rust|fluïdodynamica|visceuze stroming in leidingen|pompen en turbines|meet- en regelinstrumenten,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORLW,2,2,I002439,4,Marc Van Meirvenne|Kris Verheyen,landschapsvormende processen| glacialen en interglacialen|bodemkunde|hydrogeologie|geologie en geomorfologie van belgië deel cenozoïcum|antropoceen|planetaire grenzen|globale veranderingen|duurzame ontwikkeling.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen

BACH,IBBIORLW,2,2,I002440,5,Jan Verwaeren,data-wrangling|data-exploratie|datavisualisatie|datacommunicatie|r|exploratieve hoogdimensionale data-analyse.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,verslag

BACH,IBBIORLW,3,1,I002441,4,Stijn Luca,statistiek|data-analyse|lineaire modellen|hypothese toetsen|variantieanalyse|regressie- analyse|logistische regressie|likelihood|niet-parametrische testen,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

BACH,IBBIORLW,3,1,I002443,4,Jan Pieters,conductie|convectie|straling|diffusie,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORLW,3,1,I002446,4,Wim Verbeke|Xavier Gellynck,economie|micro-economie|macro-economie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORLW,3,1,I002448,5,Stefaan De Neve|Peter Finke,verwering en uitgangsmaterialen van bodems|bodemvorming|chemische en fysische bodemkarakteristieken|bodemkwaliteit|bodemclassificatie|bodemvorming,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

BACH,IBBIORLW,3,1,I002449,3,Niko Verhoest,neerslag|evapotranspiratie|infiltratie|grondwaterstroming|afvoer|hydrometrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,mondeling examen|verslag

BACH,IBBIORLW,3,1,I002450,5,Frieke Vancoillie,aardobservatie|platformen|sensoren|luchtfotografie|satellietbeelden|visuele beeldinterpretatie|digitale beeldverwerking en informatie-extractie,periodegebonden,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,

BACH,IBBIORLW,3,1,I002451,4,Diego Miralles,landbedekking|klimaat|klimaatfeedback|evaporatie|hydrologische cyclus,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,peer-evaluatie|verslag

BACH,IBBIORLW,3,2,I002442,4,Jo Dewulf,proceskunde|eenheidsprocessen|eenheidsoperaties,periodegebonden,openboekexamen,openboekexamen,

BACH,IBBIORLW,3,2,I002444,4,Kristof Demeestere|Gijs Du Laing,analyseproces|anorganische analysetechnieken|scheidingstechnieken|chromatografie|elektroforese|moleculaire spectroscopie|massaspectrometrie|kalibratie|analytische performantiekarakteristieken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORLW,3,2,I002445,4,Ingmar Nopens,biosysteemdynamica|modelleren|simuleren|gevoeligheidsanalyse|parameterschatting|onzekerheidsanalyse|modelselectie|optimaal experimenteel ontwerp,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORLW,3,2,I002452,3,Frieke Vancoillie,geografische informatiesystemen|digitale databanken|ruimtelijke gegevensanalyse,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,participatie|verslag

BACH,IBBIORLW,3,2,I002453,5,Steven Sleutel,koolstof|stikstof|element cycli|terrestrische ecosystemen|bodem|zoetwater|microbiële processen|milieu chemie|oceanen|wetlands,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,verslag

BACH,IBBIORLW,3,2,I002454,5,Ellen Van De Vijver,design-gebaseerde staalname|exploratieve data-analyse|ruimtelijke variabiliteit|ruimtelijke interpolatie en simulatie|model-gebaseerde staalname,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest

BACH,IBBIORLW,3,J,I002447,6,Niko Verhoest|Jana Asselman|Lander Baeten|Marjan De Mey|Stefaan De Neve|Monica Höfte|Peter Ragaert,multidisciplinair literatuuronderzoek en praktijkstudie met kritische interpretatie|werk in groepsverband|technieken voor literatuurontsluiting|schriftelijk en mondeling rapporteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk|peer-evaluatie,participatie

BACH,IBBIORMT,1,1,I002417,5,Dirk Poelman,mechanica|mechanische trillingen en golven|statica|dynamica,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORMT,1,1,I002418,5,Rik Van Deun,atoom|ion|molecule|periodiek systeem|chemische reactie|enthalpie|chemische binding|ideale en reële gassen|intermoleculaire attractiekrachten|aggregatietoestand|oplossingen|reactiesnelheid en -orde|reactiemechanisme|elementen en verbindingen in de biosfeer,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORMT,1,1,I002419,4,Godelieve Gheysen,prokaryotische cel|eukaryotische cel|celorganellen|basis biochemische moleculen|dna|rna|eiwit|genoom|dna-replicatie en -herstel|transcriptie|translatie|mitose|meiose|mutatie|recombinatie|genregulatie|epigenetica|(mendeliaanse en niet-mendeliaanse) overerving|evolutie|recombinant dna|pcr|dna-hybridisatie|ggo,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag

BACH,IBBIORMT,1,1,I002420,5,Pieter De Frenne,plantkunde|anatomie|morfologie|biodiversiteit van planten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie

BACH,IBBIORMT,1,2,I002422,5,Willem Waegeman,theoretische concepten en toepassingen van lineaire algebra,periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen

BACH,IBBIORMT,1,2,I002423,5,Frederik Ronsse,fysische thermodynamica|fase-overgang|thermodynamische cycli|toegepaste thermodynamica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

